name;id;riasec
Výrobce a opravář strunných hudebních nástrojů;102090;
Dlaždič;137;Prakticko-technický (R)
Papírenský knihař;61;Prakticko-technický (R)
Stavební inženýr stavbyvedoucí;5032;Podnikatelský (E)
Pracovník cestovní kanceláře;102096;
Místní zástupce cestovní kanceláře;102097;
Vedoucí zájezdu;102098;
Podkovář;30751;Prakticko-technický (R)
Podkovář specialista;101090;Prakticko-technický (R)
Lahůdkář;100761;
Zemědělský kovář;30753;Prakticko-technický (R)
Pracovník výroby lahůdek;101165;Prakticko-technický (R)
Pracovník výroby majonéz a omáček;101164;Prakticko-technický (R)
Obuvník pro gumárenskou výrobu;100963;Prakticko-technický (R)
Kráječ kožešinových a usňových dílců;101085;Prakticko-technický (R)
Pracovník výroby rybích lahůdek;101163;Prakticko-technický (R)
Paznehtář;102100;
Europodkovář;30752;Prakticko-technický (R)
Pracovník horské služby;102101;
Člen horské služby;102102;
Psovod horské služby;102103;
Instruktor horské služby;102104;
Cvičitel horské služby;102105;
Záchranář pro lyžařské tratě;102106;
Průvodce specialista pro region Praha;102107;
Číšník;102108;
Modelář ve slévárenství;99;Prakticko-technický (R)
Zemědělský poradce pro ochranu rostlin;102110;
Zemědělský poradce pro rostlinnou výrobu;102111;
Obsluha zařízení na výrobu keramiky, stavebních hmot a dílců;85;Prakticko-technický (R)
Chovatel terarijních zvířat;102112;
Producent krmného hmyzu;102113;
Producent savců pro krmné a pokusné účely;102114;
Hodnotitel koní;102115;
Mechanik chladicích, klimatizačních zařízení a tepelných čerpadel;2178;Prakticko-technický (R)
Pracovník obsluhy bioplynových stanic;102119;
Výživový poradce;102120;
Tatér, piercér, odborník na permanentní make-up;101026;
Masér;101569;
Wellness specialista;102121;
Účetní;102122;
Účetní metodik v podnikatelské sféře;102125;
Masér pro klasickou a regenerační masáž;101570;Sociální (S)
Masér pro sportovní a rekondiční masáž;101571;Sociální (S)
Technik instalatérských a elektrotechnických zařízení budov;101084;Prakticko-technický (R)
Technik technických zařízení budov;30966;Prakticko-technický (R)
Obsluha těžebního zařízení na plovoucím stroji;30842;Prakticko-technický (R)
Obsluha fitness centra;101018;Prakticko-technický (R)
Montér optických kabelů;102127;
Podlahář;156;
Podlahář bezespárých podlah;101106;Prakticko-technický (R)
Podlahář průmyslových podlah;101120;Prakticko-technický (R)
Montér suchých staveb;102129;
Montér suchých stěn a stropních podhledů;102130;
Montér suchých podlah;102131;
Montér půdních vestaveb;102132;
Montér kazetových podhledů;102133;
Auditor;101521;
Finanční specialista;102135;
Obsluha wellness centra;101015;
Osobní trenér ve fitness;102136;
Personalista specialista;102137;
Plavčík;192;Sociální (S)
Pracovník bezpečnostní služby;101836;
Vedoucí bezpečnostní pracovník;100996;
Specialista bezpečnostního a krizového řízení;30860;Administrativně-správní (C)
Strojník bazénu;102139;
Záchranář na volné vodě;102140;
Finanční analytik;102141;
Finanční metodik;102142;
Specialista finančního controllingu;102143;
Správce aktiv;102147;
Podnikový právník;102149;
Podnikový právník;102150;
Mistr plavčí;102151;
Puškař;114;Prakticko-technický (R)
Výroba čalouněných sedadel a opěradel židlí;100951;Umělecko-jazykový (A)
Textilní technik mistr;6181;Prakticko-technický (R),Podnikatelský (E)
Kožešník;100231;
Technik v elektronických komunikacích;102162;
Montér bezdrátových sítí;102163;
Servisní technik bezdrátových sítí;102164;
Kovárenský technik technolog tepelného zpracování kovů;101980;
Obsluha složitých strojů v kamenické výrobě;100874;Prakticko-technický (R)
Dělník v kamenické výrobě;100872;
Mlynář;102167;
Obsluha zařízení sil;102168;
Obsluha mlýnských strojů;102169;
Pracovník skladování, balení a expedice mlýnských výrobků;102170;
Pracovník výroby těstovin;100846;Prakticko-technický (R)
Pracovník výroby knedlíků;102171;
Pomocný pracovník v potravinářství a krmivářství;102172;
Pomocný pracovník v potravinářství;102173;
Potravinářský a krmivářský dělník;102174;
Potravinářský dělník;30698;Prakticko-technický (R)
Potravinářský dělník;102177;
Lisař;102178;
Klempíř;100355;
Klempíř strojní;2807;Prakticko-technický (R)
Zpracovatel papíru;62;Prakticko-technický (R)
Lektor dalšího vzdělávání;102195;
Paznahtář;102099;
Zemědělský poradce pro rostlinnou výrobu;102152;
Sklářský technik;5214;
Podlahář dřevěných podlah;101116;Prakticko-technický (R)
Tesař;144;Prakticko-technický (R)
Tesař pro zhotovování a montáž bednění, lešení a pomocných konstrukcí;102202;
Tesař pro zhotovování, montáž a opravy složitých vázaných konstrukcí;102203;
Tesař pro zhotovování, montáž a opravy vázaných konstrukcí;102204;
Kominík - kontrola a čištění spalinových cest;101901;
Kominík - měření spalin;101908;
Kominík - montáž komínů a komínových vložek;101900;
Kamnář montér topidel s teplovodními systémy;102010;
Palubní průvodčí v letecké dopravě;172;Prakticko-technický (R)
Výrobce bižuterie;100689;
Vrátný;31009;Prakticko-technický (R)
Silničář;2801;Prakticko-technický (R)
Dispečer lodní dopravy;5368;Prakticko-technický (R)
Disponent lodní dopravy;7505;Prakticko-technický (R)
Hradlař - hláskař;100348;
Stavební technik kontrolor kvality;5005;Prakticko-technický (R)
Stavební technik mistr;5001;Podnikatelský (E)
Stavební technik provozní dispečer;5002;Prakticko-technický (R)
Stavební technik přípravy a realizace investic a engineeringu;5010;Prakticko-technický (R),Administrativně-správní (C)
Stavební technik technolog;5003;Prakticko-technický (R)
Hutník tažeč kovů;96;Prakticko-technický (R)
Hutník valcíř kovů;95;Prakticko-technický (R)
Slévač;102261;
Knihovník;102205;
Samostatný knihovník;102197;
Knihovník specialista;102206;
Samostatný strojírenský technik;5139;
Brusič nožířských výrobků;100960;Prakticko-technický (R)
Mechanik motorových lokomotiv;102270;
Mechanik strojů a zařízení;2177;Prakticko-technický (R)
Obsluha poštovního provozu;102271;
Pracovník poštovních elektronických služeb;101239;
Kožařský inženýr designér a modelář;102276;
Inženýr železniční dopravy;5360;
Dozorčí železniční přepravy;5362;Prakticko-technický (R)
Finanční manažer;102281;
Provozní dispečer v železniční dopravě;7521;Prakticko-technický (R)
Dozorčí železničního provozu;5361;Prakticko-technický (R)
Manažer controllingu;102282;
Kontrolor defektoskopista, diagnostik v železniční dopravě;102283;
Manažer řízení rizik;102284;
Samostatný knihovník akvizitér;102285;
Hlavní účetní v podnikatelské sféře;102286;
Knihovník akvizitér;102287;
Obsluha dřevařských strojů a zařízení;102288;
Dělník výroby drobných dřevěných výrobků;102290;
Učitel leteckého pozemního výcviku;30621;Prakticko-technický (R)
Knihovník v knihovně pro děti;102291;
Knihovník v přímých službách;102292;
Knihovník pracovník správy fondů;102293;
Archeolog II;5487;Intelektuálně-výzkumný (I)
Operátor pasterační stanice;102294;
Operátor věžové sušárny mléka a odparky;102295;
Operátor výroby tavených sýrů;102296;
Operátor soloven sýrů;102298;
Zbrojíř;253;Prakticko-technický (R)
Operátor přípravy zákysů;102299;
Montér dobíjecích stanic pro elektromobily;102301;
Samostatný technik v krmivářství;102302;
Samostatný technolog v krmivářství;102303;
Samostatný technik pro kontrolu jakosti a hygieny v krmivářství;102304;
Ředitel specializovaných oblastí;102305;
Ředitel nákupu;102306;
Ředitel marketingu;102307;
Samostatný technik pro řízení jakosti a hygieny v krmivářství;102308;
Samostatný technik pro řízení výroby v krmivářství;102309;
Samostatný strojírenský technik výzkumný a vývojový pracovník;5144;Intelektuálně-výzkumný (I)
Strojní inženýr výzkumný a vývojový pracovník;5156;Intelektuálně-výzkumný (I)
Mistr výstavby energetických zařízení;102310;Prakticko-technický (R)
Ředitel auditu;102311;
Kožařský inženýr technolog;6315;Prakticko-technický (R)
Kurátor;6898;
Kurátor;102312;
Samostatný projektant elektroenergetických sítí;102313;
Samostatný projektant elektroenergetických stanic;102315;Prakticko-technický (R)
Dokumentátor specialista;102316;
Samostatný dokumentátor;102317;
Strojní inženýr investic a engineeringu;5158;Prakticko-technický (R),Administrativně-správní (C)
Garderobiér;255;Umělecko-jazykový (A)
Samostatný strojírenský technik investic a engineeringu;5148;Prakticko-technický (R),Administrativně-správní (C)
Restaurátor strojů a přístrojů;7591;Umělecko-jazykový (A)
Odborný referent důchodového pojištění;30641;Administrativně-správní (C)
Odborný referent posudkové služby;101343;Administrativně-správní (C)
Odborný referent výběru a vymáhání pojistného;101346;Administrativně-správní (C)
Referent důchodového pojištění;101356;Administrativně-správní (C)
Referent nemocenského pojištění;101361;Administrativně-správní (C)
Referent výběru a vymáhání pojistného;101357;Administrativně-správní (C)
Specialista důchodového pojištění;101328;Administrativně-správní (C)
Specialista nemocenského pojištění;101336;Administrativně-správní (C)
Revizor v osobní dopravě;102319;
Pilot;102321;
Pilot - instruktor;102322;
Asistent režie;5466;Umělecko-jazykový (A)
Archeolog pravěku;102323;
Archeolog starověku;102324;
Industriální archeolog;102325;
Archeolog středověku;102326;
Archeolog novověku;102327;
Asistent archeologa;102328;
Antropolog;102329;
Správce památkových objektů;102330;
Paleontolog;102331;
Kariérový poradce;102332;
Referent sociálního pojištění;101355;
Odborný referent sociálního pojištění;101340;
Specialista sociálního pojištění;101326;
Odborný referent nemocenského pojištění;101351;Administrativně-správní (C)
Specialista výběru a vymáhání pojistného;101332;Administrativně-správní (C)
Specialista posudkové služby;101331;Administrativně-správní (C)
Asistent kastelána;102337;
Strojní inženýr konstruktér;101072;Prakticko-technický (R)
Památkář;102341;
Vedoucí střediska karotáže a perforace;102346;
Kariérový poradce pro zaměstnanost;102347;
Kariérový poradce pro rozvoj lidských zdrojů;102348;
Výrobce a opravář čalouněného nábytku klasickou technologií;102349;
Výrobce a opravář čalounění dveří;102350;
Báňský inženýr pro povrchovou těžbu;102351;
Báňský technik pro povrchovou těžbu;102352;
Strojmistr železniční dopravy;5348;Prakticko-technický (R)
Administrátor krematoria;102355;
Šička oděvních výrobků;102356;
Šička kusových výrobků;102357;
Švadlena;100883;Podnikatelský (E)
Smuteční řečník a obřadník;102358;
Produktový manažer v pojišťovnictví;5407;Podnikatelský (E)
Upisovatel rizik pro pojištění osob;102359;
Upisovatel rizik pro neživotní pojištění;102361;
Bankovní pokladník;102362;
Pracovník klientského centra banky;102363;
Pracovník správy úvěrového portfolia;102364;
Specialista rozvoje bankovních obchodů;102365;
Bankovní ekonom;102366;
Archeolog;102367;
Specialista úvěrových rizik;102368;
Obsluha dřevařských strojů a zařízení;2172;Prakticko-technický (R)
Dřevař;44;
Truhlář;45;
Bednář a obalář;2233;Prakticko-technický (R)
Samostatný dřevařský technik pracovník řízení jakosti;6364;Prakticko-technický (R)
Dřevařský inženýr vědecký pracovník;6383;Intelektuálně-výzkumný (I)
Pomocný pracovník v dřevařství;205;Prakticko-technický (R)
Ředitel kvality;102375;
Kaskadér;102376;
Samostatný strojírenský technik konstruktér;5145;Prakticko-technický (R),Intelektuálně-výzkumný (I)
Strojní inženýr technolog;101074;Prakticko-technický (R)
Samostatný strojírenský technik projektant;5146;Prakticko-technický (R)
Strojní inženýr projektant;5155;Prakticko-technický (R),Intelektuálně-výzkumný (I)
Restaurátor děl uměleckého řemesla v kovu;7582;Umělecko-jazykový (A)
Ředitel prodeje;102377;
Zeměměřič specialista;25510;Intelektuálně-výzkumný (I)
Restaurátor zbraní;7590;Umělecko-jazykový (A)
Zřízenec v kulturních zařízeních;102378;
Dokumentátor;102379;
Vědeckovýzkumný pracovník pro kulturu;102380;
Zpracovatel papíru;102381;
Technik lisovny;102382;
Mistr lisovny;102383;
Pomocný pracovník v kultuře;220;Prakticko-technický (R)
Technolog lisovny;102384;
Restaurátor děl uměleckého řemesla v kameni;7581;Umělecko-jazykový (A)
Technolog lisovny specialista;102385;
Práškový metalurg;98;Prakticko-technický (R)
Lesní inženýr;5311;Prakticko-technický (R)
Lesní inženýr správce;30587;Prakticko-technický (R)
Lesní inženýr pro těžební činnost;102387;
Lesní inženýr pro obchod, expedici a dopravu dříví;102388;
Vedoucí úseku karotáže a výzkumu sond;102390;
Vodárenský technik;5066;Prakticko-technický (R)
Vodárenský technik dispečer;8020;Prakticko-technický (R)
Vodárenský technik úpravy pitné vody;30515;Prakticko-technický (R)
Strojvedoucí elektrických vozů metra;102391;
Vodárenský technik čištění odpadních vod;30516;Prakticko-technický (R)
Vodárenský technik technolog pitných a odpadních vod;30517;Prakticko-technický (R)
Vodárenský technik vodovodních sítí;30933;Prakticko-technický (R)
Vodárenský technik vodovodních a kanalizačních sítí;102392;
Vodárenský technik kanalizačních sítí;102394;
Střelmistr;102395;
Střelmistr v dole;102396;
Elektronik;102397;
Střelmistr pro povrchové dobývání;102398;
Střelmistr pro vrtné a geofyzikální práce;102399;
Střelmistr pro stavební práce a destrukce;102400;
Střelmistr pro zvláštní druhy prací;102401;
Advokát;7765;Administrativně-správní (C)
Soudce;7703;Administrativně-správní (C)
